file_name,title,artist,genre,composers,performers,release_year,corpus,chord_progression_original,chord_progression
ireal-pro_1712.jams,Come Away With Me,Jones Norah,ballad,,,,,C:maj A:min C:maj A:min C:maj A:min C:maj A:min C:maj A:min C:maj A:min C:maj A:min E:min F:maj C:maj G:maj C:maj A:min C:maj A:min C:maj A:min E:min F:maj C:maj C:maj G:maj F:maj C:maj C:maj G:maj F:maj C:maj G:maj C:maj A:min C:maj A:min C:maj A:min E:min F:maj C:maj G:7 C:maj A:min C:maj A:min C:maj A:min E:min F:maj C:maj G:maj C:maj A:min C:maj A:min C:maj A:min E:min F:maj C:maj C:maj G:maj F:maj C:maj C:maj G:maj F:maj C:maj G:maj C:maj A:min C:maj A:min C:maj G:7 C:maj,<noparts> C Amin C Amin C Amin C Amin C Amin C Amin C Amin Emin F C G C Amin C Amin C Amin Emin F C G F C G F C G C Amin C Amin C Amin Emin F C G7 C Amin C Amin C Amin Emin F C G C Amin C Amin C Amin Emin F C G F C G F C G C Amin C Amin C G7 C
ireal-pro_60.jams,A Felicidade,Jobim Antonio-Carlos,bossa_nova,,,,,C:maj7 C:maj7 C:maj7 C:maj7 E:min7 B:7(b9) E:min7 A:7 D:min7 G:7 C:maj7 C:maj7 C:maj7 C:maj7 E:min7 B:7(b9) E:min7 A:7 D:min7 G:7 C:maj7 C:maj7 B:hdim7 E:7(b9) A:min7 A:min7 G:min7 C:7 F:maj7 D:min7 A:min7 D:7 A:min7 B:hdim7 E:7(b9) A:min7 G:7 C:maj7 F:7 C:maj7 C:maj7 G:min7 C:7 F:maj7 F:maj7 D:min7 G:7 C:maj7 C:maj7 F#:hdim7 B:7(b9) E:min7 A:7 D:min7 G:7 A:min7 A:min7 D:7 D:min7 A:min7 B:hdim7 E:7(b9) A:min7 A:min7,<noparts> Cmaj7 Emin7 B7b9 Emin7 A7 Dmin7 G7 Cmaj7 Emin7 B7b9 Emin7 A7 Dmin7 G7 Cmaj7 Bdim7 E7b9 Amin7 Gmin7 C7 Fmaj7 Dmin7 Amin7 D7 Amin7 Bdim7 E7b9 Amin7 G7 Cmaj7 F7 Cmaj7 Gmin7 C7 Fmaj7 Dmin7 G7 Cmaj7 F#dim7 B7b9 Emin7 A7 Dmin7 G7 Amin7 D7 Dmin7 Amin7 Bdim7 E7b9 Amin7
ireal-pro_927.jams,Morning,Fischer Clare,bossa_nova,,,,,B:min7 E:7 A:min7 D:7 B:min7 E:7 A:min7 D:7 D:min7 G:7 E:min7 A:7 B:min7 E:7 A:min7 D:7 B:min7 E:7 A:min7 D:7 B:min7 E:7 A:min7 D:7 D:min7 G:7 E:min7 A:7 B:min7 E:7 A:min7 D:min7 D:min7 C:maj6 C:maj6 D:min7 D:min7 E:7 E:7 B:min7 E:7 A:min7 D:7 B:min7 E:7 A:min7 D:7 D:min7 G:7 E:min7 A:7 B:min7 E:7 A:min7,<noparts> Bmin7 E7 Amin7 D7 Bmin7 E7 Amin7 D7 Dmin7 G7 Emin7 A7 Bmin7 E7 Amin7 D7 Bmin7 E7 Amin7 D7 Bmin7 E7 Amin7 D7 Dmin7 G7 Emin7 A7 Bmin7 E7 Amin7 Dmin7 Cadd13 Dmin7 E7 Bmin7 E7 Amin7 D7 Bmin7 E7 Amin7 D7 Dmin7 G7 Emin7 A7 Bmin7 E7 Amin7
ireal-pro_1359.jams,Watch What Happens,Legrand Michel,bossa_nova,,,,,Eb:maj7 Eb:maj7 F:7 F:7 F:min7 Bb:7 Eb:maj7 E:maj7 F:maj7 E:maj7 Eb:maj7 Eb:maj7 F:7 F:7 F:min7 Bb:7 Eb:maj7 E:maj7 F:maj7 F#:maj7 G:maj7 G:maj7 G:min7 C:7 F:maj7 F:maj7 F:min7 Bb:7 Eb:maj7 Eb:maj7 F:7 F:7 F:min7 Bb:7 Eb:maj6 E:maj6 D:maj6 Eb:maj6 E:maj6 D:maj6 Eb:maj6 F:min7 Bb:7,<noparts> Ebmaj7 F7 Fmin7 Bb7 Ebmaj7 Emaj7 Fmaj7 Emaj7 Ebmaj7 F7 Fmin7 Bb7 Ebmaj7 Emaj7 Fmaj7 F#maj7 Gmaj7 Gmin7 C7 Fmaj7 Fmin7 Bb7 Ebmaj7 F7 Fmin7 Bb7 Ebadd13 Eadd13 Dadd13 Ebadd13 Eadd13 Dadd13 Ebadd13 Fmin7 Bb7
ireal-pro_1527.jams,Little Boat (O Barquinho),Menescal Roberto,bossa_nova,,,,,Bb:maj7 Bb:maj7 E:min7 A:7 E:min7 A:7 Ab:maj7 Ab:maj7 D:min7 G:7 D:min7 G:7 Gb:maj7 Gb:maj7 C:min7 F:7 C:min7 F:7 D:min7 G:7(b9) C:min7 F:7(b9),<noparts> Bbmaj7 Emin7 A7 Emin7 A7 Abmaj7 Dmin7 G7 Dmin7 G7 Gbmaj7 Cmin7 F7 Cmin7 F7 Dmin7 G7b9 Cmin7 F7b9
ireal-pro_1525.jams,Limao,Djavan,bossa_nova,,,,,F#:min7 D:7 E:maj9 E:maj9 F#:min7 D:7 E:maj9 E:maj9 F#:min7 D:7 G#:min7 G:dim7 F#:min7 B:9 F:7 E:maj7 G:dim7 F#:min7 F:maj7 E:maj7 F#:min7 G#:min7 C#:min7 A:9 A:9 A:9 A:9 G#:maj7 G#:maj6 G#:min7 C#:7 F#:maj7 F#:maj6 F#:min7 B:7 E:maj7 F:min7 E:9 Eb:maj9 Eb:maj9 Eb:min7 Ab:9 Db:maj7 Db:min7 Gb:7 B:maj7 Bb:9 Eb:maj9 Db:maj7 Eb:maj9 Db:maj7 Eb:maj9 Eb:maj9 F#:min7 D:7 E:maj9 E:maj9 F#:min7 D:7 E:maj9 E:maj9,<noparts> F#min7 D7 Emaj9 F#min7 D7 Emaj9 F#min7 D7 G#min7 Gdimb7 F#min7 B9 F7 Emaj7 Gdimb7 F#min7 Fmaj7 Emaj7 F#min7 G#min7 C#min7 A9 G#maj7 G#add13 G#min7 C#7 F#maj7 F#add13 F#min7 B7 Emaj7 Fmin7 E9 Ebmaj9 Ebmin7 Ab9 Dbmaj7 Dbmin7 Gb7 Bmaj7 Bb9 Ebmaj9 Dbmaj7 Ebmaj9 Dbmaj7 Ebmaj9 F#min7 D7 Emaj9 F#min7 D7 Emaj9
ireal-pro_893.jams,Mimosa,Benson George,bossa_nova,,,,,"F:min9 F:maj9 F:min9 F:maj9 F:min9 F:maj9 F:min9 F:maj9 F:min9 Bb:9(11,13) Db:9(#11) C:7(b9) F:min9 Bb:9(11,13) Db:9(#11) C:7(b9) F:maj7 D:min7 G:min7 C:7 A:7 D:min7 G:min7 C:7 F:min9 F:maj9 F:min9 F:maj9",<noparts> Fmin9 Fmaj9 Fmin9 Fmaj9 Fmin9 Fmaj9 Fmin9 Fmaj9 Fmin9 Bb13 Db11s C7b9 Fmin9 Bb13 Db11s C7b9 Fmaj7 Dmin7 Gmin7 C7 A7 Dmin7 Gmin7 C7 Fmin9 Fmaj9 Fmin9 Fmaj9
ireal-pro_1572.jams,Samba De Orfeu,Bonfa Luiz,bossa_nova,,,,,C:maj7 C:maj7 C:maj7 C:maj7 C:maj7 F:9(#11) E:min7 A:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 Bb:9(#11) A:7 D:min7 G:7 C:maj7 C:maj7 C:maj7 C:maj7 C:maj7 F:9(#11) E:min7 A:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 C:maj7 C:maj7 G:min7 C:7 F:maj7 F:maj7 F:min7 Bb:7 Eb:maj7 D:min7 G:7,<noparts> Cmaj7 F11s Emin7 A7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Bb11s A7 Dmin7 G7 Cmaj7 F11s Emin7 A7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Cmaj7 Gmin7 C7 Fmaj7 Fmin7 Bb7 Ebmaj7 Dmin7 G7
ireal-pro_818.jams,Little Boat (O Barquinho),Menescal Roberto,bossa_nova,,,,,Bb:maj7 Bb:maj7 E:min7 A:7 E:min7 A:7 Ab:maj7 Ab:maj7 D:min7 G:7 D:min7 G:7 Gb:maj7 Gb:maj7 C:min7 F:7 C:min7 F:7 D:min7 G:7(b9) C:min7 F:7(b9),<noparts> Bbmaj7 Emin7 A7 Emin7 A7 Abmaj7 Dmin7 G7 Dmin7 G7 Gbmaj7 Cmin7 F7 Cmin7 F7 Dmin7 G7b9 Cmin7 F7b9
ireal-pro_1564.jams,Pedacinhos Do Céu,Azevedo Waldir,bossa_nova,,,,,G:maj G:maj E:7 E:7 A:min A:min C:min D:7 G:maj Bb:dim7 A:min A:min A:min A:min A:hdim7 D:7 G:maj G:maj E:7 E:7 A:min A:min C:min D:7 G:7 G:7 C:maj Eb:maj6 G:maj Eb:maj6 D:7 G:maj C:min G:maj E:min E:min E:7 A:min B:7 E:min E:min C#:dim7 B:7 G#:dim7 E:7 A:min A:min F#:7 F#:7 B:7 B:7 E:min E:min E:7 A:min B:7 E:min E:min C#:dim7 B:7 G#:dim7 E:7 A:min A:min B:7 E:min F#:min B:7 E:maj Eb:maj D:7,<noparts> G E7 Amin Cmin D7 G Bbdimb7 Amin Adim7 D7 G E7 Amin Cmin D7 G7 C Ebadd13 G Ebadd13 D7 G Cmin G Emin E7 Amin B7 Emin C#dimb7 B7 G#dimb7 E7 Amin F#7 B7 Emin E7 Amin B7 Emin C#dimb7 B7 G#dimb7 E7 Amin B7 Emin F#min B7 E Eb D7
ireal-pro_1559.jams,One Note Samba,Jobim Antonio-Carlos,bossa_nova,,,,,D:min7 Db:7 C:min7 B:9(#11) D:min7 Db:7 C:min7 B:9(#11) F:min7 Bb:7 Eb:maj7 Ab:7 D:min7 Db:7 C:min7 B:9(#11) Bb:maj6 Eb:min7 Ab:7 Db:maj7 Db:maj7 C#:min7 F#:7 B:maj7 C:hdim7 F:7 D:min7 Db:7 C:min7 B:9(#11) D:min7 Db:7 C:min7 B:9(#11) F:min7 Bb:7 Eb:maj7 Ab:7 Db:maj6 C:7 B:maj7 Bb:maj6,<noparts> Dmin7 Db7 Cmin7 B11s Dmin7 Db7 Cmin7 B11s Fmin7 Bb7 Ebmaj7 Ab7 Dmin7 Db7 Cmin7 B11s Bbadd13 Ebmin7 Ab7 Dbmaj7 C#min7 F#7 Bmaj7 Cdim7 F7 Dmin7 Db7 Cmin7 B11s Dmin7 Db7 Cmin7 B11s Fmin7 Bb7 Ebmaj7 Ab7 Dbadd13 C7 Bmaj7 Bbadd13
ireal-pro_1591.jams,Ventos Do Norte,Djavan,bossa_nova,,,,,D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 G:7 D:min7 G:min7 C:7 F:maj7 Bb:maj7 A:min7 G:min7 G:min7 A:7 D:min7 G:7 D:min7 G:min7 C:7 F:maj7 Bb:maj7 A:min7 G:min7 G:min7 A:7 D:min7 G:min7 C:7 F:maj7 Bb:7 E:min7 A:7 D:min7 Ab:7 G:min7 C:7 F:maj7 Bb:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 G:7 D:min7 G:min7 C:7 F:maj7 Bb:maj7 A:min7 G:min7 G:min7 A:7 D:min7 G:7 D:min7 G:min7 C:7 F:maj7 Bb:maj7 A:min7 G:min7 G:min7 A:7 D:min7 G:min7 C:7 F:maj7 Bb:7 E:min7 A:7 D:min7 Ab:7 G:min7 C:7 F:maj7 Bb:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7 A:7 D:min7 F:7 E:min7,<noparts> Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 G7 Dmin7 Gmin7 C7 Fmaj7 Bbmaj7 Amin7 Gmin7 A7 Dmin7 G7 Dmin7 Gmin7 C7 Fmaj7 Bbmaj7 Amin7 Gmin7 A7 Dmin7 Gmin7 C7 Fmaj7 Bb7 Emin7 A7 Dmin7 Ab7 Gmin7 C7 Fmaj7 Bb7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 G7 Dmin7 Gmin7 C7 Fmaj7 Bbmaj7 Amin7 Gmin7 A7 Dmin7 G7 Dmin7 Gmin7 C7 Fmaj7 Bbmaj7 Amin7 Gmin7 A7 Dmin7 Gmin7 C7 Fmaj7 Bb7 Emin7 A7 Dmin7 Ab7 Gmin7 C7 Fmaj7 Bb7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7 A7 Dmin7 F7 Emin7
ireal-pro_959.jams,Nascimento,Harris Barry,bossa_nova,,,,,G:maj7 C:7 G:maj7 C:7 G:maj7 C:7 G:maj7 C:7 B:maj7 B:maj7 F:hdim7 Bb:7 Eb:min7 Eb:min7 C:hdim7 F:7 Bb:maj7 A:hdim7 D:7 G:maj7 F#:hdim7 B:7 E:maj7 Eb:hdim7 Ab:7 Db:maj7 F#:7 B:maj7 B:maj7 F:hdim7 Bb:7 Eb:min7 Eb:min7 C:hdim7 F:7 Bb:maj7 A:hdim7 D:7 B:hdim7 E:7 A:min7 D:7 G:maj7 C:7 G:maj7 C:7 G:maj7 C:7 G:maj7 C:7,<noparts> Gmaj7 C7 Gmaj7 C7 Gmaj7 C7 Gmaj7 C7 Bmaj7 Fdim7 Bb7 Ebmin7 Cdim7 F7 Bbmaj7 Adim7 D7 Gmaj7 F#dim7 B7 Emaj7 Ebdim7 Ab7 Dbmaj7 F#7 Bmaj7 Fdim7 Bb7 Ebmin7 Cdim7 F7 Bbmaj7 Adim7 D7 Bdim7 E7 Amin7 D7 Gmaj7 C7 Gmaj7 C7 Gmaj7 C7 Gmaj7 C7
ireal-pro_869.jams,Manha De Carnaval (Black Orpheus),Bonfa Luiz,bossa_nova,,,,,A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min D:min7 G:7 C:maj7 A:7(b9) D:min7 G:7 C:maj7 F:maj7 B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min A:min E:hdim7 A:7(b9) D:min D:min D:min7 D:min7 B:hdim7 E:7(b9) A:min A:min7 F:maj7 B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min D:min7 G:7 C:maj7 A:7(b9) D:min7 G:7 C:maj7 F:maj7 B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min A:min E:hdim7 A:7(b9) D:min D:min D:min7 D:min7 B:hdim7 E:7(b9) A:min A:min7 F:maj7 B:hdim7 E:7(b9) A:min A:min D:min7 A:min7 D:min7 A:min7 D:min7 E:min7 A:min,<noparts> Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Dmin7 G7 Cmaj7 A7b9 Dmin7 G7 Cmaj7 Fmaj7 Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Edim7 A7b9 Dmin Dmin7 Bdim7 E7b9 Amin Amin7 Fmaj7 Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Dmin7 G7 Cmaj7 A7b9 Dmin7 G7 Cmaj7 Fmaj7 Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Edim7 A7b9 Dmin Dmin7 Bdim7 E7b9 Amin Amin7 Fmaj7 Bdim7 E7b9 Amin Dmin7 Amin7 Dmin7 Amin7 Dmin7 Emin7 Amin
ireal-pro_1159.jams,Só Danço Samba,Jobim Antonio-Carlos,bossa_nova,,,,,C:maj6 F:7 D:7 D:7 D:min7 G:7 C:maj6 F:7 C:maj6 F:7 D:7 D:7 D:min7 G:7 C:maj6 C:maj6 G:min7 C:7 F:maj7 F:maj7 A:min7 D:7 G:7 G:7 C:maj6 F:7 D:7 D:7 D:min7 G:7 C:maj6 F:7,<noparts> Cadd13 F7 D7 Dmin7 G7 Cadd13 F7 Cadd13 F7 D7 Dmin7 G7 Cadd13 Gmin7 C7 Fmaj7 Amin7 D7 G7 Cadd13 F7 D7 Dmin7 G7 Cadd13 F7
ireal-pro_1544.jams,Muito Obrigado,Djavan,bossa_nova,,,,,D:maj7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 D:maj7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 D:maj7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 D:maj7 B:7 E:min7 A:7 D:maj7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 E:min7 Db:min7 Gb:7 B:min7 E:7 A:min7 D:7 G:maj7 A:7 D:maj7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 F#:min7 B:7 E:min7 A:7,<noparts> Dmaj7 B7 Emin7 A7 F#min7 B7 Emin7 A7 Dmaj7 B7 Emin7 A7 F#min7 B7 Emin7 A7 Dmaj7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7 Dmaj7 B7 Emin7 A7 Dmaj7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 Dbmin7 Gb7 Bmin7 E7 Amin7 D7 Gmaj7 A7 Dmaj7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7 F#min7 B7 Emin7 A7
ireal-pro_1568.jams,Recado Bossa Nova,Ferreira Djalma,bossa_nova,,,,,G:min G:min D:7(b9) D:7(b9) D:hdim7 G:7(b9) C:min C:min A:hdim7 D:7(b9) G:min G:min A:7(b9) A:7(b9) D:7(b9) D:7(b9) G:min G:min D:7(b9) D:7(b9) D:hdim7 G:7(b9) C:min C:min A:hdim7 D:7(b9) G:min G:min Ab:9(#11) D:7(b9) G:min G:min G:7(b9) G:7(b9) C:min C:min A:7(b9) A:7(b9) D:min D:7(b9),<noparts> Gmin D7b9 Ddim7 G7b9 Cmin Adim7 D7b9 Gmin A7b9 D7b9 Gmin D7b9 Ddim7 G7b9 Cmin Adim7 D7b9 Gmin Ab11s D7b9 Gmin G7b9 Cmin A7b9 Dmin D7b9
ireal-pro_1479.jams,"Certain Sadness, A",Astrud Gilberto (Lyra-Court),bossa_nova,,,,,G:maj7 G:maj7 G:maj7 F:maj9 G:maj7 F:maj9 C:maj7 A:min7 D:7(b9) G:maj7 G:maj7 G:maj7 F:maj9 G:maj7 F:maj9 C:maj7 A:min7 E:min7 A:7 A:min7 D:7(b9) G:maj7 E:min7 A:min7 D:7 A:min7 G:dim7 G:maj7 A:min7 D:7 G:maj7 G:dim7 A:min7 F:maj7 A:min7 F:maj7 A:min7 F:maj7 A:min7 D:7(b9) G:maj7 E:min7 A:min7 D:7 A:min7 G:dim7 G:maj7 D:min G:7 C:maj7 B:7 E:min E:minmaj7 E:min7 C#:dim A:min7 D:7(b9) G:maj7 F:maj9 C:maj7 A:min7 D:7(b9) G:maj7 G:maj7 G:maj7 G:maj7,<noparts> Gmaj7 Fmaj9 Gmaj7 Fmaj9 Cmaj7 Amin7 D7b9 Gmaj7 Fmaj9 Gmaj7 Fmaj9 Cmaj7 Amin7 Emin7 A7 Amin7 D7b9 Gmaj7 Emin7 Amin7 D7 Amin7 Gdimb7 Gmaj7 Amin7 D7 Gmaj7 Gdimb7 Amin7 Fmaj7 Amin7 Fmaj7 Amin7 Fmaj7 Amin7 D7b9 Gmaj7 Emin7 Amin7 D7 Amin7 Gdimb7 Gmaj7 Dmin G7 Cmaj7 B7 Emin Eminmaj7 Emin7 C#dim Amin7 D7b9 Gmaj7 Fmaj9 Cmaj7 Amin7 D7b9 Gmaj7
ireal-pro_810.jams,Like Sonny,Coltrane John,bossa_nova,,,,,D:min7 D:min7 F:min7 F:min7 Ab:min7 Ab:min7 Bb:7 Eb:maj7 Eb:maj7 A:min7 A:min7 F:min7 F:min7 C#:min7 C#:min7 F#:7 B:maj7 Eb:min7 Ab:7 D:min7 D:min7 F:min7 F:min7 Ab:min7 Ab:min7 Bb:7 Eb:maj7 Eb:maj7,<noparts> Dmin7 Fmin7 Abmin7 Bb7 Ebmaj7 Amin7 Fmin7 C#min7 F#7 Bmaj7 Ebmin7 Ab7 Dmin7 Fmin7 Abmin7 Bb7 Ebmaj7
ireal-pro_1536.jams,Manha De Carnaval (Black Orpheus),Bonfa Luiz,bossa_nova,,,,,A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min D:min7 G:7 C:maj7 A:7(b9) D:min7 G:7 C:maj7 F:maj7 B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min A:min E:hdim7 A:7(b9) D:min D:min D:min7 B:hdim7 E:7(b9) A:min A:min7 F:maj7 B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min D:min7 G:7 C:maj7 A:7(b9) D:min7 G:7 C:maj7 F:maj7 B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min B:hdim7 E:7(b9) A:min A:min E:hdim7 A:7(b9) D:min D:min D:min7 B:hdim7 E:7(b9) A:min A:min7 F:maj7 B:hdim7 E:7(b9) A:min A:min D:min7 A:min7 D:min7 A:min7 D:min7 E:min7 A:min,<noparts> Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Dmin7 G7 Cmaj7 A7b9 Dmin7 G7 Cmaj7 Fmaj7 Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Edim7 A7b9 Dmin Dmin7 Bdim7 E7b9 Amin Amin7 Fmaj7 Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Dmin7 G7 Cmaj7 A7b9 Dmin7 G7 Cmaj7 Fmaj7 Bdim7 E7b9 Amin Bdim7 E7b9 Amin Bdim7 E7b9 Amin Edim7 A7b9 Dmin Dmin7 Bdim7 E7b9 Amin Amin7 Fmaj7 Bdim7 E7b9 Amin Dmin7 Amin7 Dmin7 Amin7 Dmin7 Emin7 Amin
ireal-pro_1450.jams,A Felicidade,Jobim Antonio-Carlos,bossa_nova,,,,,A:min7 A:min7 C:maj7 C:maj7 E:min7 B:7(b9) E:min7 A:7 D:min7 G:7 A:min7 A:min7 C:maj7 C:maj7 E:min7 B:7(b9) E:min7 A:7 D:min7 G:7 C:maj7 C:maj7 B:hdim7 E:7(b9) A:min7 A:min7 G:min7 C:7 F:maj7 D:min7 A:min7 D:7 A:min7 B:hdim7 E:7(b9) A:min7 G:7 C:maj7 F:7 C:maj7 C:maj7 G:min7 C:7 F:maj7 F:maj7 D:min7 G:7 C:maj7 C:maj7 F#:hdim7 B:7(b9) E:min7 A:7 D:min7 G:7 A:min7 A:min7 D:7 D:min7 A:min7 B:hdim7 E:7(b9) A:min7 A:min7,<noparts> Amin7 Cmaj7 Emin7 B7b9 Emin7 A7 Dmin7 G7 Amin7 Cmaj7 Emin7 B7b9 Emin7 A7 Dmin7 G7 Cmaj7 Bdim7 E7b9 Amin7 Gmin7 C7 Fmaj7 Dmin7 Amin7 D7 Amin7 Bdim7 E7b9 Amin7 G7 Cmaj7 F7 Cmaj7 Gmin7 C7 Fmaj7 Dmin7 G7 Cmaj7 F#dim7 B7b9 Emin7 A7 Dmin7 G7 Amin7 D7 Dmin7 Amin7 Bdim7 E7b9 Amin7
ireal-pro_1109.jams,Samba De Orfeu,Bonfa Luiz,bossa_nova,,,,,C:maj7 C:maj7 C:maj7 C:maj7 C:maj7 F:9(#11) E:min7 A:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 Bb:9(#11) A:7 D:min7 G:7 C:maj7 C:maj7 C:maj7 C:maj7 C:maj7 F:9(#11) E:min7 A:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 D:min7 G:7 C:maj7 C:maj7 G:min7 C:7 F:maj7 F:maj7 F:min7 Bb:7 Eb:maj7 D:min7 G:7,<noparts> Cmaj7 F11s Emin7 A7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Bb11s A7 Dmin7 G7 Cmaj7 F11s Emin7 A7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Dmin7 G7 Cmaj7 Gmin7 C7 Fmaj7 Fmin7 Bb7 Ebmaj7 Dmin7 G7
ireal-pro_1501.jams,Embola A Bola,Djavan,bossa_nova,,,,,E:min9 A:7 D:maj7 B:7 E:min9 A:7 D:maj7 B:7 E:min9 A:7 D:maj7 B:7 E:min9 A:7 D:maj7 B:7 E:min9 A:7 D:maj7 B:7 E:min9 A:7 A:min7 D:7 G:maj7 C:maj7 A:min7 D:sus4 D:7 G:maj7 A:7 A:7 F#:min7 B:7 E:min7 A:7 D:maj7 B:7 E:min9 A:7 D:maj7 B:7 E:min9 A:7 D:maj7 B:7,<noparts> Emin9 A7 Dmaj7 B7 Emin9 A7 Dmaj7 B7 Emin9 A7 Dmaj7 B7 Emin9 A7 Dmaj7 B7 Emin9 A7 Dmaj7 B7 Emin9 A7 Amin7 D7 Gmaj7 Cmaj7 Amin7 Dsus4 D7 Gmaj7 A7 F#min7 B7 Emin7 A7 Dmaj7 B7 Emin9 A7 Dmaj7 B7 Emin9 A7 Dmaj7 B7
ireal-pro_213.jams,Blue Bossa,Dorham Kenny,bossa_nova,,,,,C:min7 C:min7 F:min7 F:min7 D:hdim7 G:7(b9) C:min7 C:min7 Eb:min7 Ab:7 Db:maj7 Db:maj7 D:hdim7 G:7(b9) C:min7 D:hdim7 G:7(b9),<noparts> Cmin7 Fmin7 Ddim7 G7b9 Cmin7 Ebmin7 Ab7 Dbmaj7 Ddim7 G7b9 Cmin7 Ddim7 G7b9
